timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674052003517,64,HTTP Request,429,Too Many Requests,Open Model Thread Group 2-3,text,false,,131,273,3,3,http://10.10.1.2:1323/invoke/fib,43,0,7
1674052004116,8,HTTP Request,429,Too Many Requests,Open Model Thread Group 2-4,text,false,,131,273,3,3,http://10.10.1.2:1323/invoke/fib,8,0,5
1674052005355,14,HTTP Request,429,Too Many Requests,Open Model Thread Group 2-5,text,false,,131,273,3,3,http://10.10.1.2:1323/invoke/fib,14,0,7
1674052005404,6,HTTP Request,429,Too Many Requests,Open Model Thread Group 2-6,text,false,,131,273,3,3,http://10.10.1.2:1323/invoke/fib,6,0,3
1674051999188,7086,HTTP Request,200,OK,Open Model Thread Group 2-1,text,true,,348,273,2,2,http://10.10.1.2:1323/invoke/fib,7085,0,108
1674052006475,13,HTTP Request,429,Too Many Requests,Open Model Thread Group 2-8,text,false,,131,273,3,3,http://10.10.1.2:1323/invoke/fib,13,0,11
1674052006290,315,HTTP Request,200,OK,Open Model Thread Group 2-7,text,true,,333,273,2,2,http://10.10.1.2:1323/invoke/fib,314,0,7
1674052006779,303,HTTP Request,200,OK,Open Model Thread Group 2-9,text,true,,332,273,2,2,http://10.10.1.2:1323/invoke/fib,302,0,6
1674052000916,6287,HTTP Request,200,OK,Open Model Thread Group 2-2,text,true,,341,273,1,1,http://10.10.1.2:1323/invoke/fib,6287,0,4
1674052008123,360,HTTP Request,200,OK,Open Model Thread Group 2-10,text,true,,333,273,1,1,http://10.10.1.2:1323/invoke/fib,359,0,3
1674052008517,313,HTTP Request,200,OK,Open Model Thread Group 2-11,text,true,,333,273,1,1,http://10.10.1.2:1323/invoke/fib,312,0,2
1674052009229,5,HTTP Request,429,Too Many Requests,Open Model Thread Group 2-14,text,false,,131,273,3,3,http://10.10.1.2:1323/invoke/fib,5,0,2
1674052009353,7,HTTP Request,429,Too Many Requests,Open Model Thread Group 2-15,text,false,,131,273,3,3,http://10.10.1.2:1323/invoke/fib,7,0,3
1674052008992,458,HTTP Request,200,OK,Open Model Thread Group 2-12,text,true,,332,273,2,2,http://10.10.1.2:1323/invoke/fib,458,0,7
1674052009198,467,HTTP Request,200,OK,Open Model Thread Group 2-13,text,true,,333,273,1,1,http://10.10.1.2:1323/invoke/fib,467,0,7
1674052010595,10,HTTP Request,429,Too Many Requests,Open Model Thread Group 2-18,text,false,,131,273,3,3,http://10.10.1.2:1323/invoke/fib,10,0,4
1674052010649,10,HTTP Request,429,Too Many Requests,Open Model Thread Group 2-19,text,false,,131,273,3,3,http://10.10.1.2:1323/invoke/fib,10,0,6
1674052010674,5,HTTP Request,429,Too Many Requests,Open Model Thread Group 2-20,text,false,,131,273,3,3,http://10.10.1.2:1323/invoke/fib,5,0,3
