timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674395565478,2576,HTTP Request 2,200,OK,ThreadGroup2 2-1,text,true,,342,273,1,1,http://10.10.1.2:1323/invoke/fib,2572,0,34
1674395572521,101,HTTP Request 2,200,OK,ThreadGroup2 2-2,text,true,,331,273,1,1,http://10.10.1.2:1323/invoke/fib,101,0,2
1674395580039,973,HTTP Request 2,200,OK,ThreadGroup2 2-4,text,true,,353,273,3,4,http://10.10.1.2:1323/invoke/fib,973,0,1
1674395577217,3859,HTTP Request 2,200,OK,ThreadGroup2 2-3,text,true,,342,273,2,3,http://10.10.1.2:1323/invoke/fib,3859,0,4
1674395581183,207,HTTP Request 2,200,OK,ThreadGroup2 2-6,text,true,,333,273,2,3,http://10.10.1.2:1323/invoke/fib,207,0,1
1674395580435,964,HTTP Request 2,200,OK,ThreadGroup2 2-5,text,true,,361,273,1,2,http://10.10.1.2:1323/invoke/fib,964,0,1
1674395585272,229,HTTP Request 2,200,OK,ThreadGroup2 2-7,text,true,,331,273,1,2,http://10.10.1.2:1323/invoke/fib,229,0,1
1674395587445,220,HTTP Request 2,200,OK,ThreadGroup2 2-8,text,true,,332,273,1,2,http://10.10.1.2:1323/invoke/fib,220,0,0
1674395588295,223,HTTP Request 2,200,OK,ThreadGroup2 2-9,text,true,,333,273,1,2,http://10.10.1.2:1323/invoke/fib,223,0,5
1674395588693,221,HTTP Request 2,200,OK,ThreadGroup2 2-10,text,true,,333,273,1,2,http://10.10.1.2:1323/invoke/fib,221,0,1
1674395591181,221,HTTP Request 2,200,OK,ThreadGroup2 2-11,text,true,,333,273,2,3,http://10.10.1.2:1323/invoke/fib,221,0,1
1674395591341,170,HTTP Request 2,200,OK,ThreadGroup2 2-12,text,true,,343,273,1,2,http://10.10.1.2:1323/invoke/fib,170,0,1
1674395592817,220,HTTP Request 2,200,OK,ThreadGroup2 2-13,text,true,,332,273,3,4,http://10.10.1.2:1323/invoke/fib,220,0,1
1674395592910,206,HTTP Request 2,200,OK,ThreadGroup2 2-14,text,true,,352,273,2,3,http://10.10.1.2:1323/invoke/fib,206,0,0
1674395592979,199,HTTP Request 2,200,OK,ThreadGroup2 2-15,text,true,,344,273,1,2,http://10.10.1.2:1323/invoke/fib,198,0,1
1674395593908,222,HTTP Request 2,200,OK,ThreadGroup2 2-16,text,true,,333,273,1,2,http://10.10.1.2:1323/invoke/fib,222,0,4
1674395594237,205,HTTP Request 2,200,OK,ThreadGroup2 2-17,text,true,,332,273,1,2,http://10.10.1.2:1323/invoke/fib,205,0,0
1674395595465,224,HTTP Request 2,200,OK,ThreadGroup2 2-18,text,true,,332,273,2,3,http://10.10.1.2:1323/invoke/fib,224,0,1
1674395595569,183,HTTP Request 2,200,OK,ThreadGroup2 2-19,text,true,,343,273,1,2,http://10.10.1.2:1323/invoke/fib,183,0,1
1674395595980,253,HTTP Request 2,200,OK,ThreadGroup2 2-20,text,true,,333,273,1,2,http://10.10.1.2:1323/invoke/fib,253,0,0
1674395596963,219,HTTP Request 2,200,OK,ThreadGroup2 2-21,text,true,,333,273,1,2,http://10.10.1.2:1323/invoke/fib,219,0,0
1674395597416,217,HTTP Request 2,200,OK,ThreadGroup2 2-22,text,true,,333,273,2,3,http://10.10.1.2:1323/invoke/fib,217,0,1
1674395597539,186,HTTP Request 2,200,OK,ThreadGroup2 2-23,text,true,,352,273,1,2,http://10.10.1.2:1323/invoke/fib,186,0,1
1674395598725,179,HTTP Request 2,200,OK,ThreadGroup2 2-25,text,true,,344,273,2,3,http://10.10.1.2:1323/invoke/fib,179,0,1
1674395598718,224,HTTP Request 2,200,OK,ThreadGroup2 2-24,text,true,,332,273,1,2,http://10.10.1.2:1323/invoke/fib,224,0,1
1674395600214,210,HTTP Request 2,200,OK,ThreadGroup2 2-26,text,true,,333,273,1,2,http://10.10.1.2:1323/invoke/fib,210,0,0
1674395601358,164,HTTP Request 2,200,OK,ThreadGroup2 2-27,text,true,,352,273,1,3,http://10.10.1.2:1323/invoke/fib,164,0,4
1674395602909,174,HTTP Request 2,200,OK,ThreadGroup2 2-28,text,true,,352,273,4,6,http://10.10.1.2:1323/invoke/fib,174,0,0
1674395602957,196,HTTP Request 2,200,OK,ThreadGroup2 2-29,text,true,,344,273,3,5,http://10.10.1.2:1323/invoke/fib,196,0,0
1674395603065,221,HTTP Request 2,200,OK,ThreadGroup2 2-31,text,true,,343,273,2,4,http://10.10.1.2:1323/invoke/fib,221,0,1
1674395603011,295,HTTP Request 2,200,OK,ThreadGroup2 2-30,text,true,,344,273,1,3,http://10.10.1.2:1323/invoke/fib,294,0,1
1674395576610,26832,HTTP Request 1,200,OK,ThreadGroup1 1-1,text,true,,335,281,2,2,http://10.10.1.2:1323/invoke/fib,26832,0,1
1674395603569,212,HTTP Request 2,200,OK,ThreadGroup2 2-32,text,true,,332,273,1,2,http://10.10.1.2:1323/invoke/fib,212,0,1
1674395604311,199,HTTP Request 2,200,OK,ThreadGroup2 2-33,text,true,,332,273,1,3,http://10.10.1.2:1323/invoke/fib,199,0,2
1674395604845,202,HTTP Request 2,200,OK,ThreadGroup2 2-34,text,true,,333,273,1,3,http://10.10.1.2:1323/invoke/fib,202,0,1
1674395609682,208,HTTP Request 2,200,OK,ThreadGroup2 2-35,text,true,,332,273,2,4,http://10.10.1.2:1323/invoke/fib,208,0,1
1674395609770,135,HTTP Request 2,200,OK,ThreadGroup2 2-36,text,true,,352,273,1,3,http://10.10.1.2:1323/invoke/fib,135,0,0
1674395613131,205,HTTP Request 2,200,OK,ThreadGroup2 2-37,text,true,,333,273,2,4,http://10.10.1.2:1323/invoke/fib,205,0,2
1674395613291,166,HTTP Request 2,200,OK,ThreadGroup2 2-38,text,true,,352,273,1,3,http://10.10.1.2:1323/invoke/fib,166,0,0
1674395615222,202,HTTP Request 2,200,OK,ThreadGroup2 2-39,text,true,,333,273,1,3,http://10.10.1.2:1323/invoke/fib,202,0,0
1674395616791,223,HTTP Request 2,200,OK,ThreadGroup2 2-40,text,true,,352,273,1,4,http://10.10.1.2:1323/invoke/fib,223,0,1
1674395617165,159,HTTP Request 2,200,OK,ThreadGroup2 2-41,text,true,,351,273,1,4,http://10.10.1.2:1323/invoke/fib,159,0,1
1674395617970,139,HTTP Request 2,200,OK,ThreadGroup2 2-42,text,true,,344,273,1,4,http://10.10.1.2:1323/invoke/fib,139,0,0
1674395604438,14587,HTTP Request 1,200,OK,ThreadGroup1 1-3,text,true,,360,281,3,3,http://10.10.1.2:1323/invoke/fib,14587,0,1
1674395620617,189,HTTP Request 2,200,OK,ThreadGroup2 2-43,text,true,,352,273,1,3,http://10.10.1.2:1323/invoke/fib,189,0,1
1674395621242,192,HTTP Request 2,200,OK,ThreadGroup2 2-44,text,true,,344,273,1,3,http://10.10.1.2:1323/invoke/fib,192,0,1
1674395623070,160,HTTP Request 2,200,OK,ThreadGroup2 2-45,text,true,,352,273,1,3,http://10.10.1.2:1323/invoke/fib,160,0,0
1674395625045,210,HTTP Request 2,200,OK,ThreadGroup2 2-46,text,true,,344,273,1,3,http://10.10.1.2:1323/invoke/fib,210,0,1
